walk,age,floor,rent,area,rooms,ward_Adachi,ward_Arakawa,ward_Bunkyo,ward_Chiyoda,ward_Chuo,ward_Edogawa,ward_Itabashi,ward_Katsushika,ward_Kita,ward_Koto,ward_Meguro,ward_Minato,ward_Nakano,ward_Nerima,ward_Ota,ward_Setagaya,ward_Shibuya,ward_Shinagawa,ward_Shinjuku,ward_Suginami,ward_Sumida,ward_Taito,ward_Toshima,layout_type_DK,layout_type_K,layout_type_LDK,layout_type_LK,layout_type_R,layout_type_SDK,layout_type_SK,layout_type_SLDK
1.9173170647114584,0.7974887223176679,-0.26683261237058964,84000.0,-0.9250988084902931,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5294810283334435,-0.566449455352347,-0.528099112350307,85000.0,-1.1433232125739061,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.17993844361274317,-0.7762860980708108,-0.7893656123300244,85000.0,-0.7651986445371353,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.17993844361274317,-1.0910410621485065,-0.7893656123300244,85000.0,-1.46246821193943,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5294810283334435,-0.566449455352347,0.2557003875888452,85000.0,-1.3300918466995209,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.17993844361274317,0.9024070436768997,-0.528099112350307,86000.0,-0.8399060981873812,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.6164022341528588,-0.46153113399311513,-0.26683261237058964,86000.0,-0.6426522074091003,1.4758192748919967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5294810283334435,0.4827337582399721,-0.26683261237058964,86000.0,-0.643307535949892,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.2668596494321585,-1.0910410621485065,-0.7893656123300244,87000.0,-0.6931125050500561,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5294810283334435,-0.3566128126338832,-0.7893656123300244,147300.0,-1.349096374382478,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5191467258286574,-0.46153113399311513,1.300766387507715,88000.0,-0.6210263655629766,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5191467258286574,-0.566449455352347,-0.26683261237058964,223400.0,-0.8503913548400472,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.8790236130541437,-0.25169449127465127,-0.528099112350307,88000.0,-0.8497360262992555,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.6650299883149597,1.0073253650361318,-0.528099112350307,89000.0,-0.15836441576408558,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.36411515775636,-0.566449455352347,-0.528099112350307,89500.0,-0.5961238810128947,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5294810283334435,-0.3566128126338832,-0.7893656123300244,90000.0,-1.0797563441171178,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5191467258286574,0.4827337582399721,-0.528099112350307,99000.0,-0.9565545784482915,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5191467258286574,0.4827337582399721,0.2557003875888452,102000.0,-0.9565545784482915,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2285661977748439,0.16797879416227637,-0.528099112350307,120000.0,-0.6079197947471441,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2285661977748439,0.16797879416227637,0.5169668875685627,121000.0,-0.6079197947471441,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5191467258286574,-0.566449455352347,-0.528099112350307,88000.0,-0.8503913548400472,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5191467258286574,-0.566449455352347,-0.26683261237058964,95000.0,-0.8693958825230045,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.218231895270058,-0.671367776711579,-0.0055661123908722025,121000.0,-0.6387202361643506,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.218231895270058,-0.671367776711579,0.7782333875482801,124000.0,-0.6387202361643506,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.16960414110795707,0.7974887223176679,-0.0055661123908722025,89000.0,-0.47030080118090156,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.16960414110795707,0.7974887223176679,-0.0055661123908722025,103000.0,-0.47030080118090156,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5191467258286574,-0.14677616991541936,-0.0055661123908722025,127000.0,-0.6138177516142687,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5191467258286574,-0.14677616991541936,-0.26683261237058964,133000.0,-0.6138177516142687,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.2668596494321585,1.5319169718322914,-0.26683261237058964,176000.0,1.4557097802057004,3.3859961641725778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.2668596494321585,1.5319169718322914,-0.0055661123908722025,177000.0,1.4557097802057004,3.3859961641725778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,0.5876520795992041,2.607098887406302,122000.0,-0.8752938393901292,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5294810283334435,0.5876520795992041,0.2557003875888452,118000.0,-0.8752938393901292,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5191467258286574,0.3778154368807402,-0.7893656123300244,108000.0,-0.6465841786538502,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5191467258286574,0.3778154368807402,-0.7893656123300244,112000.0,-0.36086093486869936,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.9276513672162445,-0.7762860980708108,1.300766387507715,135000.0,-0.6564141067657246,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.9276513672162445,-0.7762860980708108,-0.0055661123908722025,139000.0,-0.419840503539946,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8686893105493576,1.3220803291138274,0.2557003875888452,150000.0,1.0664446269754722,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8686893105493576,1.3220803291138274,1.8232993874671497,156000.0,0.8383902947799845,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.218231895270058,-0.671367776711579,0.2557003875888452,126000.0,-0.6760739629894735,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.218231895270058,-0.671367776711579,-0.7893656123300244,130000.0,-0.4997905855165249,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.2285661977748439,0.3778154368807402,-0.528099112350307,99000.0,-0.7560240449660524,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2285661977748439,0.3778154368807402,-0.528099112350307,115000.0,-0.3837974337964063,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.9276513672162445,-0.04185784855618745,1.5620328874874323,113500.0,-0.6000558522576445,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2285661977748439,0.4827337582399721,-0.528099112350307,110000.0,-0.6426522074091003,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2285661977748439,0.4827337582399721,0.7782333875482801,113000.0,-0.6426522074091003,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.16960414110795707,1.0073253650361318,-0.0055661123908722025,90000.0,-0.8503913548400472,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.16960414110795707,1.0073253650361318,0.2557003875888452,90000.0,-0.8844684389612121,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.218231895270058,-0.14677616991541936,0.5169668875685627,104000.0,-0.6419968788683088,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.218231895270058,-0.14677616991541936,0.7782333875482801,105000.0,-0.6419968788683088,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5191467258286574,-0.3566128126338832,0.5169668875685627,109000.0,-0.4578495589058607,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5191467258286574,-0.3566128126338832,0.5169668875685627,109000.0,-0.5869492814418118,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.5781087824955442,-0.46153113399311513,0.7782333875482801,129000.0,-0.6485501642762249,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.8790236130541437,0.3778154368807402,0.7782333875482801,135000.0,-0.3451330498897001,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5191467258286574,1.0073253650361318,0.2557003875888452,159000.0,0.22500278059901835,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5191467258286574,1.0073253650361318,2.607098887406302,165000.0,0.19223635355943683,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.5781087824955442,0.16797879416227637,1.300766387507715,121000.0,-0.627579650970893,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.8790236130541437,0.9024070436768997,-0.528099112350307,93000.0,-0.9015069810217945,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.8790236130541437,0.9024070436768997,1.5620328874874323,95000.0,-0.8772598250125041,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.218231895270058,-0.04185784855618745,-0.7893656123300244,108000.0,-0.44670897371240287,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.218231895270058,-0.04185784855618745,-0.7893656123300244,115000.0,-0.5718767250036043,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2285661977748439,0.5876520795992041,-0.26683261237058964,101000.0,-0.7684752872410935,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2285661977748439,0.5876520795992041,-0.528099112350307,107000.0,-0.7809265295161345,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8686893105493576,1.0073253650361318,-0.7893656123300244,104000.0,-0.46964547264011003,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5294810283334435,1.1122436863953635,-0.0055661123908722025,105000.0,-0.6845932340197647,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5294810283334435,0.16797879416227637,-0.0055661123908722025,210000.0,1.1267348527283019,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5294810283334435,0.16797879416227637,-0.26683261237058964,210000.0,1.1267348527283019,1.4758192748919967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,1.2171620077545955,-0.0055661123908722025,134000.0,-0.30384735181982747,-0.4343576143885845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.5294810283334435,-1.0910410621485065,-0.0055661123908722025,150000.0,-0.6636227207144325,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.5294810283334435,-1.0910410621485065,1.300766387507715,168000.0,-0.6636227207144325,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.5294810283334435,-1.0910410621485065,-0.26683261237058964,238000.0,0.2957782630045143,1.4758192748919967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,-0.25169449127465127,1.0394998875279975,223000.0,-0.050890535074258135,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.5294810283334435,-0.25169449127465127,2.8683653873860195,270000.0,0.629995818808246,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,-0.25169449127465127,4.174697887284607,450000.0,2.445255876801062,3.3859961641725778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8790236130541437,-0.9861227407892746,1.0394998875279975,198000.0,0.006123047974613551,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8790236130541437,-0.9861227407892746,-0.26683261237058964,217000.0,0.21844949519110196,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8790236130541437,-0.9861227407892746,-0.528099112350307,280000.0,1.0120523580897665,1.4758192748919967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8790236130541437,0.2728971155215083,-0.0055661123908722025,188000.0,0.564462964729083,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,1.636835293191523,2.8683653873860195,299000.0,2.156911318852745,3.3859961641725778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,1.636835293191523,-0.26683261237058964,308000.0,2.457707119076103,1.4758192748919967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,1.636835293191523,3.3908983873454543,317000.0,2.457707119076103,3.3859961641725778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8790236130541437,-0.671367776711579,-0.7893656123300244,185000.0,0.3187147619322215,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,0.5876520795992041,-0.26683261237058964,206000.0,0.4294652853260069,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,0.5876520795992041,-0.0055661123908722025,213000.0,0.4294652853260069,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,-0.3566128126338832,2.084565887446867,288000.0,1.2211021626022969,1.4758192748919967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,-0.3566128126338832,-0.26683261237058964,208000.0,0.3121614765243051,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,-0.3566128126338832,0.7782333875482801,211000.0,0.34492790356388664,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,-0.3566128126338832,1.8232993874671497,226000.0,0.5100706958433777,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8790236130541437,-0.14677616991541936,0.2557003875888452,219000.0,0.6581749460622861,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8790236130541437,-0.14677616991541936,0.5169668875685627,226000.0,0.6581749460622861,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8790236130541437,-0.14677616991541936,1.5620328874874323,252000.0,0.7171545147335328,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.17993844361274317,-0.04185784855618745,7.83242888700065,280000.0,1.5028934351426977,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.17993844361274317,-0.04185784855618745,9.661294386858671,450000.0,2.917747754711828,1.4758192748919967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,-0.14677616991541936,1.5620328874874323,206000.0,0.3527918460533865,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,-0.14677616991541936,-0.528099112350307,216000.0,0.386868930174551,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.2285661977748439,-0.671367776711579,1.0394998875279975,132000.0,-0.5830173101970619,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2285661977748439,-0.671367776711579,0.5169668875685627,160000.0,-0.4919266430270255,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.8790236130541437,1.1122436863953635,0.2557003875888452,215000.0,1.1634332510126333,1.4758192748919967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.8790236130541437,1.1122436863953635,1.300766387507715,233000.0,1.170641864961341,1.4758192748919967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,0.7974887223176679,1.0394998875279975,181300.0,0.4759936117222127,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,-0.3566128126338832,-0.26683261237058964,204000.0,0.37310703081792673,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,-0.3566128126338832,-0.0055661123908722025,206000.0,0.37310703081792673,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,1.2171620077545955,-0.528099112350307,95000.0,-0.8916770529099199,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2285661977748439,1.2171620077545955,1.0394998875279975,147000.0,0.5310412091487099,1.4758192748919967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.5294810283334435,1.2171620077545955,1.5620328874874323,120000.0,-0.8517020119216305,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5294810283334435,1.2171620077545955,-0.0055661123908722025,159000.0,0.3337873183704288,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,-0.671367776711579,0.7782333875482801,152000.0,-0.645273521572267,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.2285661977748439,-0.671367776711579,-0.26683261237058964,273000.0,0.4779595973445877,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.2285661977748439,0.4827337582399721,0.7782333875482801,229000.0,0.6123019482068718,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8790236130541437,1.0073253650361318,0.2557003875888452,185000.0,1.000911772896309,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,0.2728971155215083,-0.528099112350307,175000.0,0.3219914046361795,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,0.2728971155215083,0.2557003875888452,179000.0,0.3219914046361795,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,-0.7762860980708108,-0.528099112350307,148000.0,-0.6393755647051423,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5294810283334435,-0.7762860980708108,2.084565887446867,380000.0,1.1175602531572189,1.4758192748919967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16960414110795707,0.9024070436768997,11.228893386736976,250000.0,1.9544147997481311,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16960414110795707,0.9024070436768997,14.102824886513869,556000.0,5.169456620871871,1.4758192748919967,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5294810283334435,-0.7762860980708108,-0.26683261237058964,171000.0,-0.4742327724256515,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.5294810283334435,-0.7762860980708108,1.300766387507715,231000.0,0.46681901215112986,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.5781087824955442,-0.671367776711579,-0.528099112350307,144000.0,-0.6229923511853516,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.5781087824955442,-0.671367776711579,1.300766387507715,175000.0,-0.25469771126045515,-0.4343576143885845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
